topic_id,topic,level,question,type,answer
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Средний,29,context_single,B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Средний,30,context_single,C
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Средний,31,multi,BCE
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Средний,32,multi,AE
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Средний,33,multi,ADE
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Средний,34,multi,BE
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Средний,35,multi,ABE
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Средний,36,matching,1-B;2-C;3-D;4-A
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Средний,37,matching,1-D;2-C;3-A;4-B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Средний,38,matching,1-A;2-C;3-B;4-D
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Средний,39,matching,1-B;2-D;3-A;4-C
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Средний,40,matching,1-C;2-A;3-D;4-B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,1,single,C
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,2,single,C
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,3,single,B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,4,single,D
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,5,single,B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,6,single,D
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,7,single,C
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,8,single,A
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,9,single,A
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,10,single,B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,11,single,B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,12,single,B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,13,single,B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,14,single,B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,15,single,D
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,16,single,A
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,17,single,A
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,18,single,C
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,19,single,C
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,20,single,C
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,21,single,C
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,22,single,D
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,23,single,C
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,24,single,A
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,25,single,B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,26,context_single,B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,27,context_single,D
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,28,context_single,B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,29,context_single,B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,30,context_single,D
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,31,multi,ACD
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,32,multi,AB
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,33,multi,BCD
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,34,multi,AD
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,35,multi,BCE
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,36,matching,1-A;2-D;3-C;4-B
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,37,matching,1-D;2-A;3-B;4-C
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,38,matching,1-D;2-B;3-C;4-A
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,39,matching,1-A;2-B;3-D;4-C
07,"Алгоритмы и программы (Функция, Рекурсия, работа со строками, работа с файлами, сортировка, граф)",Высокий,40,matching,1-A;2-B;3-D;4-C
08,Аппаратное обеспечение. Программное обеспечение,Базовый,1,single,D
08,Аппаратное обеспечение. Программное обеспечение,Базовый,2,single,A
08,Аппаратное обеспечение. Программное обеспечение,Базовый,3,single,C
08,Аппаратное обеспечение. Программное обеспечение,Базовый,4,single,C
08,Аппаратное обеспечение. Программное обеспечение,Базовый,5,single,A
08,Аппаратное обеспечение. Программное обеспечение,Базовый,6,single,A
08,Аппаратное обеспечение. Программное обеспечение,Базовый,7,single,D
08,Аппаратное обеспечение. Программное обеспечение,Базовый,8,single,C
08,Аппаратное обеспечение. Программное обеспечение,Базовый,9,single,C
08,Аппаратное обеспечение. Программное обеспечение,Базовый,10,single,D
08,Аппаратное обеспечение. Программное обеспечение,Базовый,11,single,B
08,Аппаратное обеспечение. Программное обеспечение,Базовый,12,single,D
08,Аппаратное обеспечение. Программное обеспечение,Базовый,13,single,C
08,Аппаратное обеспечение. Программное обеспечение,Базовый,14,single,C
08,Аппаратное обеспечение. Программное обеспечение,Базовый,15,single,A
08,Аппаратное обеспечение. Программное обеспечение,Базовый,16,single,B
08,Аппаратное обеспечение. Программное обеспечение,Базовый,17,single,C
08,Аппаратное обеспечение. Программное обеспечение,Базовый,18,single,D
08,Аппаратное обеспечение. Программное обеспечение,Базовый,19,single,C
08,Аппаратное обеспечение. Программное обеспечение,Базовый,20,single,A
08,Аппаратное обеспечение. Программное обеспечение,Базовый,21,single,D
08,Аппаратное обеспечение. Программное обеспечение,Базовый,22,single,A
08,Аппаратное обеспечение. Программное обеспечение,Базовый,23,single,A
08,Аппаратное обеспечение. Программное обеспечение,Базовый,24,single,C
08,Аппаратное обеспечение. Программное обеспечение,Базовый,25,single,A
08,Аппаратное обеспечение. Программное обеспечение,Базовый,26,context_single,D
08,Аппаратное обеспечение. Программное обеспечение,Базовый,27,context_single,A
08,Аппаратное обеспечение. Программное обеспечение,Базовый,28,context_single,A
08,Аппаратное обеспечение. Программное обеспечение,Базовый,29,context_single,A
08,Аппаратное обеспечение. Программное обеспечение,Базовый,30,context_single,D
08,Аппаратное обеспечение. Программное обеспечение,Базовый,31,multi,CDE
08,Аппаратное обеспечение. Программное обеспечение,Базовый,32,multi,ABE
08,Аппаратное обеспечение. Программное обеспечение,Базовый,33,multi,ADE
08,Аппаратное обеспечение. Программное обеспечение,Базовый,34,multi,ABC
08,Аппаратное обеспечение. Программное обеспечение,Базовый,35,multi,ABD
08,Аппаратное обеспечение. Программное обеспечение,Базовый,36,matching,1-B;2-A;3-C;4-D
08,Аппаратное обеспечение. Программное обеспечение,Базовый,37,matching,1-A;2-B;3-D;4-C
08,Аппаратное обеспечение. Программное обеспечение,Базовый,38,matching,1-B;2-D;3-C;4-A
08,Аппаратное обеспечение. Программное обеспечение,Базовый,39,matching,1-B;2-D;3-A;4-C
08,Аппаратное обеспечение. Программное обеспечение,Базовый,40,matching,1-A;2-D;3-C;4-B
08,Аппаратное обеспечение. Программное обеспечение,Средний,1,single,D
08,Аппаратное обеспечение. Программное обеспечение,Средний,2,single,A
08,Аппаратное обеспечение. Программное обеспечение,Средний,3,single,A
08,Аппаратное обеспечение. Программное обеспечение,Средний,4,single,C
08,Аппаратное обеспечение. Программное обеспечение,Средний,5,single,D
08,Аппаратное обеспечение. Программное обеспечение,Средний,6,single,A
08,Аппаратное обеспечение. Программное обеспечение,Средний,7,single,B
08,Аппаратное обеспечение. Программное обеспечение,Средний,8,single,D
08,Аппаратное обеспечение. Программное обеспечение,Средний,9,single,A
08,Аппаратное обеспечение. Программное обеспечение,Средний,10,single,B
08,Аппаратное обеспечение. Программное обеспечение,Средний,11,single,A
08,Аппаратное обеспечение. Программное обеспечение,Средний,12,single,C
08,Аппаратное обеспечение. Программное обеспечение,Средний,13,single,C
08,Аппаратное обеспечение. Программное обеспечение,Средний,14,single,D
08,Аппаратное обеспечение. Программное обеспечение,Средний,15,single,A
08,Аппаратное обеспечение. Программное обеспечение,Средний,16,single,D
08,Аппаратное обеспечение. Программное обеспечение,Средний,17,single,C
08,Аппаратное обеспечение. Программное обеспечение,Средний,18,single,C
08,Аппаратное обеспечение. Программное обеспечение,Средний,19,single,C
08,Аппаратное обеспечение. Программное обеспечение,Средний,20,single,D
08,Аппаратное обеспечение. Программное обеспечение,Средний,21,single,B
08,Аппаратное обеспечение. Программное обеспечение,Средний,22,single,D
08,Аппаратное обеспечение. Программное обеспечение,Средний,23,single,C
08,Аппаратное обеспечение. Программное обеспечение,Средний,24,single,D
08,Аппаратное обеспечение. Программное обеспечение,Средний,25,single,A
08,Аппаратное обеспечение. Программное обеспечение,Средний,26,context_single,D
08,Аппаратное обеспечение. Программное обеспечение,Средний,27,context_single,C
08,Аппаратное обеспечение. Программное обеспечение,Средний,28,context_single,D
08,Аппаратное обеспечение. Программное обеспечение,Средний,29,context_single,A
08,Аппаратное обеспечение. Программное обеспечение,Средний,30,context_single,D
08,Аппаратное обеспечение. Программное обеспечение,Средний,31,multi,BCD
08,Аппаратное обеспечение. Программное обеспечение,Средний,32,multi,BCE
08,Аппаратное обеспечение. Программное обеспечение,Средний,33,multi,ACD
08,Аппаратное обеспечение. Программное обеспечение,Средний,34,multi,ACD
08,Аппаратное обеспечение. Программное обеспечение,Средний,35,multi,ABE
08,Аппаратное обеспечение. Программное обеспечение,Средний,36,matching,1-A;2-B;3-C;4-D
08,Аппаратное обеспечение. Программное обеспечение,Средний,37,matching,1-A;2-C;3-B;4-D
08,Аппаратное обеспечение. Программное обеспечение,Средний,38,matching,1-B;2-C;3-D;4-A
08,Аппаратное обеспечение. Программное обеспечение,Средний,39,matching,1-C;2-A;3-B;4-D
08,Аппаратное обеспечение. Программное обеспечение,Средний,40,matching,1-D;2-A;3-C;4-B
08,Аппаратное обеспечение. Программное обеспечение,Высокий,1,single,D
08,Аппаратное обеспечение. Программное обеспечение,Высокий,2,single,B
08,Аппаратное обеспечение. Программное обеспечение,Высокий,3,single,D
08,Аппаратное обеспечение. Программное обеспечение,Высокий,4,single,B
08,Аппаратное обеспечение. Программное обеспечение,Высокий,5,single,D
08,Аппаратное обеспечение. Программное обеспечение,Высокий,6,single,D
08,Аппаратное обеспечение. Программное обеспечение,Высокий,7,single,C
08,Аппаратное обеспечение. Программное обеспечение,Высокий,8,single,C
08,Аппаратное обеспечение. Программное обеспечение,Высокий,9,single,A
08,Аппаратное обеспечение. Программное обеспечение,Высокий,10,single,C
08,Аппаратное обеспечение. Программное обеспечение,Высокий,11,single,A
08,Аппаратное обеспечение. Программное обеспечение,Высокий,12,single,B
08,Аппаратное обеспечение. Программное обеспечение,Высокий,13,single,C
08,Аппаратное обеспечение. Программное обеспечение,Высокий,14,single,B
08,Аппаратное обеспечение. Программное обеспечение,Высокий,15,single,A
08,Аппаратное обеспечение. Программное обеспечение,Высокий,16,single,D
08,Аппаратное обеспечение. Программное обеспечение,Высокий,17,single,D
08,Аппаратное обеспечение. Программное обеспечение,Высокий,18,single,B
08,Аппаратное обеспечение. Программное обеспечение,Высокий,19,single,D
08,Аппаратное обеспечение. Программное обеспечение,Высокий,20,single,A
08,Аппаратное обеспечение. Программное обеспечение,Высокий,21,single,D
08,Аппаратное обеспечение. Программное обеспечение,Высокий,22,single,D
08,Аппаратное обеспечение. Программное обеспечение,Высокий,23,single,C
08,Аппаратное обеспечение. Программное обеспечение,Высокий,24,single,A
08,Аппаратное обеспечение. Программное обеспечение,Высокий,25,single,C
08,Аппаратное обеспечение. Программное обеспечение,Высокий,26,context_single,A
08,Аппаратное обеспечение. Программное обеспечение,Высокий,27,context_single,A
08,Аппаратное обеспечение. Программное обеспечение,Высокий,28,context_single,C
08,Аппаратное обеспечение. Программное обеспечение,Высокий,29,context_single,D
08,Аппаратное обеспечение. Программное обеспечение,Высокий,30,context_single,C
08,Аппаратное обеспечение. Программное обеспечение,Высокий,31,multi,ACD
08,Аппаратное обеспечение. Программное обеспечение,Высокий,32,multi,ACD
08,Аппаратное обеспечение. Программное обеспечение,Высокий,33,multi,CDE
08,Аппаратное обеспечение. Программное обеспечение,Высокий,34,multi,ADE
08,Аппаратное обеспечение. Программное обеспечение,Высокий,35,multi,CDE
08,Аппаратное обеспечение. Программное обеспечение,Высокий,36,matching,1-D;2-B;3-A;4-C
08,Аппаратное обеспечение. Программное обеспечение,Высокий,37,matching,1-C;2-D;3-B;4-A
08,Аппаратное обеспечение. Программное обеспечение,Высокий,38,matching,1-B;2-C;3-D;4-A
08,Аппаратное обеспечение. Программное обеспечение,Высокий,39,matching,1-B;2-D;3-C;4-A
08,Аппаратное обеспечение. Программное обеспечение,Высокий,40,matching,1-D;2-B;3-A;4-C
09,Реляционная база данных,Базовый,1,single,B
09,Реляционная база данных,Базовый,2,single,A
09,Реляционная база данных,Базовый,3,single,A
09,Реляционная база данных,Базовый,4,single,C
09,Реляционная база данных,Базовый,5,single,A
09,Реляционная база данных,Базовый,6,single,C
09,Реляционная база данных,Базовый,7,single,B
09,Реляционная база данных,Базовый,8,single,B
09,Реляционная база данных,Базовый,9,single,D
09,Реляционная база данных,Базовый,10,single,A
09,Реляционная база данных,Базовый,11,single,B
09,Реляционная база данных,Базовый,12,single,B
09,Реляционная база данных,Базовый,13,single,C
09,Реляционная база данных,Базовый,14,single,D
09,Реляционная база данных,Базовый,15,single,A
09,Реляционная база данных,Базовый,16,single,A
09,Реляционная база данных,Базовый,17,single,B
09,Реляционная база данных,Базовый,18,single,D
09,Реляционная база данных,Базовый,19,single,D
09,Реляционная база данных,Базовый,20,single,C
09,Реляционная база данных,Базовый,21,single,C
09,Реляционная база данных,Базовый,22,single,C
09,Реляционная база данных,Базовый,23,single,C
09,Реляционная база данных,Базовый,24,single,B
09,Реляционная база данных,Базовый,25,single,C
09,Реляционная база данных,Базовый,26,context_single,D
09,Реляционная база данных,Базовый,27,context_single,A
09,Реляционная база данных,Базовый,28,context_single,C
09,Реляционная база данных,Базовый,29,context_single,B
09,Реляционная база данных,Базовый,30,context_single,C
09,Реляционная база данных,Базовый,31,multi,BCE
09,Реляционная база данных,Базовый,32,multi,BD
09,Реляционная база данных,Базовый,33,multi,BCD
09,Реляционная база данных,Базовый,34,multi,CE
09,Реляционная база данных,Базовый,35,multi,BCE
09,Реляционная база данных,Базовый,36,matching,1-A;2-C;3-D;4-B
09,Реляционная база данных,Базовый,37,matching,1-C;2-D;3-A;4-B
09,Реляционная база данных,Базовый,38,matching,1-A;2-C;3-B;4-D
09,Реляционная база данных,Базовый,39,matching,1-C;2-B;3-D;4-A
09,Реляционная база данных,Базовый,40,matching,1-A;2-B;3-D;4-C
09,Реляционная база данных,Средний,1,single,B
09,Реляционная база данных,Средний,2,single,D
09,Реляционная база данных,Средний,3,single,C
09,Реляционная база данных,Средний,4,single,C
09,Реляционная база данных,Средний,5,single,A
09,Реляционная база данных,Средний,6,single,A
09,Реляционная база данных,Средний,7,single,D
09,Реляционная база данных,Средний,8,single,A
09,Реляционная база данных,Средний,9,single,D
09,Реляционная база данных,Средний,10,single,A
09,Реляционная база данных,Средний,11,single,B
09,Реляционная база данных,Средний,12,single,C
09,Реляционная база данных,Средний,13,single,A
09,Реляционная база данных,Средний,14,single,B
09,Реляционная база данных,Средний,15,single,A
09,Реляционная база данных,Средний,16,single,A
09,Реляционная база данных,Средний,17,single,A
09,Реляционная база данных,Средний,18,single,D
09,Реляционная база данных,Средний,19,single,C
09,Реляционная база данных,Средний,20,single,D
09,Реляционная база данных,Средний,21,single,B
09,Реляционная база данных,Средний,22,single,B
09,Реляционная база данных,Средний,23,single,B
09,Реляционная база данных,Средний,24,single,C
09,Реляционная база данных,Средний,25,single,B
09,Реляционная база данных,Средний,26,context_single,A
09,Реляционная база данных,Средний,27,context_single,A
09,Реляционная база данных,Средний,28,context_single,A
09,Реляционная база данных,Средний,29,context_single,C
09,Реляционная база данных,Средний,30,context_single,D
09,Реляционная база данных,Средний,31,multi,ACD
09,Реляционная база данных,Средний,32,multi,AD
09,Реляционная база данных,Средний,33,multi,BDE
09,Реляционная база данных,Средний,34,multi,BC
09,Реляционная база данных,Средний,35,multi,ABC
09,Реляционная база данных,Средний,36,matching,1-D;2-A;3-C;4-B
09,Реляционная база данных,Средний,37,matching,1-C;2-D;3-A;4-B
09,Реляционная база данных,Средний,38,matching,1-B;2-D;3-A;4-C
09,Реляционная база данных,Средний,39,matching,1-D;2-C;3-A;4-B
09,Реляционная база данных,Средний,40,matching,1-B;2-D;3-A;4-C
09,Реляционная база данных,Высокий,1,single,A
09,Реляционная база данных,Высокий,2,single,B
09,Реляционная база данных,Высокий,3,single,D
09,Реляционная база данных,Высокий,4,single,A
09,Реляционная база данных,Высокий,5,single,C
09,Реляционная база данных,Высокий,6,single,D
09,Реляционная база данных,Высокий,7,single,A
09,Реляционная база данных,Высокий,8,single,D
09,Реляционная база данных,Высокий,9,single,C
09,Реляционная база данных,Высокий,10,single,B
09,Реляционная база данных,Высокий,11,single,D
09,Реляционная база данных,Высокий,12,single,C
09,Реляционная база данных,Высокий,13,single,D
09,Реляционная база данных,Высокий,14,single,C
09,Реляционная база данных,Высокий,15,single,C
09,Реляционная база данных,Высокий,16,single,C
09,Реляционная база данных,Высокий,17,single,D
09,Реляционная база данных,Высокий,18,single,B
09,Реляционная база данных,Высокий,19,single,B
09,Реляционная база данных,Высокий,20,single,A
09,Реляционная база данных,Высокий,21,single,C
09,Реляционная база данных,Высокий,22,single,C
09,Реляционная база данных,Высокий,23,single,D
09,Реляционная база данных,Высокий,24,single,A
09,Реляционная база данных,Высокий,25,single,B
09,Реляционная база данных,Высокий,26,context_single,A
09,Реляционная база данных,Высокий,27,context_single,C
09,Реляционная база данных,Высокий,28,context_single,D
09,Реляционная база данных,Высокий,29,context_single,C
09,Реляционная база данных,Высокий,30,context_single,D
09,Реляционная база данных,Высокий,31,multi,ACE
09,Реляционная база данных,Высокий,32,multi,BC
09,Реляционная база данных,Высокий,33,multi,CDE
09,Реляционная база данных,Высокий,34,multi,BE
09,Реляционная база данных,Высокий,35,multi,ABC
09,Реляционная база данных,Высокий,36,matching,1-C;2-B;3-D;4-A
09,Реляционная база данных,Высокий,37,matching,1-A;2-D;3-C;4-B
09,Реляционная база данных,Высокий,38,matching,1-A;2-D;3-B;4-C
09,Реляционная база данных,Высокий,39,matching,1-A;2-D;3-C;4-B
09,Реляционная база данных,Высокий,40,matching,1-C;2-D;3-A;4-B
10,Разработка базы данных. Структурированные запросы,Базовый,1,single,D
10,Разработка базы данных. Структурированные запросы,Базовый,2,single,A
10,Разработка базы данных. Структурированные запросы,Базовый,3,single,B
10,Разработка базы данных. Структурированные запросы,Базовый,4,single,B
10,Разработка базы данных. Структурированные запросы,Базовый,5,single,C
10,Разработка базы данных. Структурированные запросы,Базовый,6,single,A
10,Разработка базы данных. Структурированные запросы,Базовый,7,single,A
10,Разработка базы данных. Структурированные запросы,Базовый,8,single,D
10,Разработка базы данных. Структурированные запросы,Базовый,9,single,B
10,Разработка базы данных. Структурированные запросы,Базовый,10,single,A
10,Разработка базы данных. Структурированные запросы,Базовый,11,single,C
10,Разработка базы данных. Структурированные запросы,Базовый,12,single,D
10,Разработка базы данных. Структурированные запросы,Базовый,13,single,D
10,Разработка базы данных. Структурированные запросы,Базовый,14,single,C
10,Разработка базы данных. Структурированные запросы,Базовый,15,single,C
10,Разработка базы данных. Структурированные запросы,Базовый,16,single,A
10,Разработка базы данных. Структурированные запросы,Базовый,17,single,A
10,Разработка базы данных. Структурированные запросы,Базовый,18,single,A
10,Разработка базы данных. Структурированные запросы,Базовый,19,single,C
10,Разработка базы данных. Структурированные запросы,Базовый,20,single,D
10,Разработка базы данных. Структурированные запросы,Базовый,21,single,D
10,Разработка базы данных. Структурированные запросы,Базовый,22,single,D
10,Разработка базы данных. Структурированные запросы,Базовый,23,single,B
10,Разработка базы данных. Структурированные запросы,Базовый,24,single,A
10,Разработка базы данных. Структурированные запросы,Базовый,25,single,D
10,Разработка базы данных. Структурированные запросы,Базовый,26,context_single,B
10,Разработка базы данных. Структурированные запросы,Базовый,27,context_single,C
10,Разработка базы данных. Структурированные запросы,Базовый,28,context_single,C
10,Разработка базы данных. Структурированные запросы,Базовый,29,context_single,C
10,Разработка базы данных. Структурированные запросы,Базовый,30,context_single,C
10,Разработка базы данных. Структурированные запросы,Базовый,31,multi,ADE
10,Разработка базы данных. Структурированные запросы,Базовый,32,multi,ABE
10,Разработка базы данных. Структурированные запросы,Базовый,33,multi,ABD
10,Разработка базы данных. Структурированные запросы,Базовый,34,multi,ABC
10,Разработка базы данных. Структурированные запросы,Базовый,35,multi,ACE
10,Разработка базы данных. Структурированные запросы,Базовый,36,matching,1-B;2-A;3-C;4-D
10,Разработка базы данных. Структурированные запросы,Базовый,37,matching,1-D;2-A;3-B;4-C
10,Разработка базы данных. Структурированные запросы,Базовый,38,matching,1-C;2-D;3-B;4-A
10,Разработка базы данных. Структурированные запросы,Базовый,39,matching,1-B;2-D;3-C;4-A
10,Разработка базы данных. Структурированные запросы,Базовый,40,matching,1-B;2-A;3-C;4-D
10,Разработка базы данных. Структурированные запросы,Средний,1,single,B
10,Разработка базы данных. Структурированные запросы,Средний,2,single,B
10,Разработка базы данных. Структурированные запросы,Средний,3,single,D
10,Разработка базы данных. Структурированные запросы,Средний,4,single,B
10,Разработка базы данных. Структурированные запросы,Средний,5,single,A
10,Разработка базы данных. Структурированные запросы,Средний,6,single,A
10,Разработка базы данных. Структурированные запросы,Средний,7,single,D
10,Разработка базы данных. Структурированные запросы,Средний,8,single,A
10,Разработка базы данных. Структурированные запросы,Средний,9,single,B
10,Разработка базы данных. Структурированные запросы,Средний,10,single,D
10,Разработка базы данных. Структурированные запросы,Средний,11,single,D
10,Разработка базы данных. Структурированные запросы,Средний,12,single,A
10,Разработка базы данных. Структурированные запросы,Средний,13,single,D
10,Разработка базы данных. Структурированные запросы,Средний,14,single,A
10,Разработка базы данных. Структурированные запросы,Средний,15,single,A
10,Разработка базы данных. Структурированные запросы,Средний,16,single,C
10,Разработка базы данных. Структурированные запросы,Средний,17,single,C
10,Разработка базы данных. Структурированные запросы,Средний,18,single,D
10,Разработка базы данных. Структурированные запросы,Средний,19,single,A
10,Разработка базы данных. Структурированные запросы,Средний,20,single,D
10,Разработка базы данных. Структурированные запросы,Средний,21,single,B
10,Разработка базы данных. Структурированные запросы,Средний,22,single,C
10,Разработка базы данных. Структурированные запросы,Средний,23,single,D
10,Разработка базы данных. Структурированные запросы,Средний,24,single,B
10,Разработка базы данных. Структурированные запросы,Средний,25,single,B
10,Разработка базы данных. Структурированные запросы,Средний,26,context_single,A
10,Разработка базы данных. Структурированные запросы,Средний,27,context_single,D
10,Разработка базы данных. Структурированные запросы,Средний,28,context_single,C
10,Разработка базы данных. Структурированные запросы,Средний,29,context_single,C
10,Разработка базы данных. Структурированные запросы,Средний,30,context_single,A
10,Разработка базы данных. Структурированные запросы,Средний,31,multi,BCE
10,Разработка базы данных. Структурированные запросы,Средний,32,multi,ADE
10,Разработка базы данных. Структурированные запросы,Средний,33,multi,ABC
10,Разработка базы данных. Структурированные запросы,Средний,34,multi,ADE
10,Разработка базы данных. Структурированные запросы,Средний,35,multi,BDE
10,Разработка базы данных. Структурированные запросы,Средний,36,matching,1-A;2-C;3-D;4-B
10,Разработка базы данных. Структурированные запросы,Средний,37,matching,1-A;2-C;3-B;4-D
10,Разработка базы данных. Структурированные запросы,Средний,38,matching,1-C;2-D;3-B;4-A
